Epoch_UTC,Local_Date_Time,MassConc_1.0,MassConc_2.5,MassConc_4.0,MassConc_10.,NumbConc_0.5,NumbConc_1.0,NumbConc_2.5,NumbConc_4.0,NumbConc_10.,TypPartSize
1620846549.8,2021-05-12T12:09:09.800000-07:00,1.0425710678100586,1.2412976026535034,1.3536471128463745,1.376116394996643,6.8195085525512695,8.139118194580078,8.3115873336792,8.341853141784668,8.347012519836426,0.6043015718460083
1620846550.7,2021-05-12T12:09:10.700000-07:00,1.030132532119751,1.2307968139648438,1.3452918529510498,1.3681912422180176,6.730027675628662,8.037663459777832,8.212145805358887,8.242892265319824,8.248106956481934,0.6063460111618042
1620846551.8,2021-05-12T12:09:11.800000-07:00,1.0091993808746338,1.2057859897613525,1.3179543018341064,1.3403871059417725,6.593268394470215,7.874330997467041,8.045267105102539,8.07538890838623,8.080497741699219,0.6063458919525146
1620846552.8,2021-05-12T12:09:12.800000-07:00,0.9821513891220093,1.1734685897827148,1.2826300859451294,1.3044629096984863,6.416560649871826,7.663288593292236,7.829643249511719,7.858957767486572,7.863929271697998,0.6063458919525146
1620846553.8,2021-05-12T12:09:13.800000-07:00,0.965236485004425,1.1556265354156494,1.2648237943649292,1.28666353225708,6.301590919494629,7.528918266296387,7.694644451141357,7.7239179611206055,7.728867053985596,0.6108462810516357
1620846554.8,2021-05-12T12:09:14.800000-07:00,0.9568576812744141,1.1508868932724,1.263419508934021,1.2859266996383667,6.236916542053223,7.458220481872559,7.62750768661499,7.657561302185059,7.662609577178955,0.6150991916656494
1620846555.8,2021-05-12T12:09:15.800000-07:00,0.9398198127746582,1.1303941011428833,1.2409230470657349,1.2630293369293213,6.125861644744873,7.325418472290039,7.491692066192627,7.521210193634033,7.5261688232421875,0.6150991916656494
1620846556.8,2021-05-12T12:09:16.800000-07:00,0.9235429167747498,1.1088629961013794,1.2158973217010498,1.2373039722442627,6.023447036743164,7.200520038604736,7.3620686531066895,7.390693664550781,7.395514011383057,0.6122514009475708
1620846557.8,2021-05-12T12:09:17.800000-07:00,0.908807098865509,1.0924513339996338,1.1988142728805542,1.2200868129730225,5.924924373626709,7.08433723449707,7.2445173263549805,7.2729363441467285,7.277714729309082,0.6144751310348511
1620846558.8,2021-05-12T12:09:18.800000-07:00,0.8876165151596069,1.0669782161712646,1.1708605289459229,1.1916370391845703,5.786774635314941,6.919152736663818,7.075598239898682,7.103353977203369,7.108020782470703,0.6144750118255615
1620846559.8,2021-05-12T12:09:19.800000-07:00,0.8615760207176208,1.0356757640838623,1.1365103721618652,1.156677484512329,5.617004871368408,6.716162204742432,6.868017673492432,6.894959449768066,6.899488925933838,0.6144750118255615
1620846560.8,2021-05-12T12:09:20.800000-07:00,0.8318675756454468,0.9999645352363586,1.0973228216171265,1.116794466972351,5.42332124710083,6.4845781326293945,6.631197452545166,6.657210826873779,6.661584377288818,0.6144750118255615
1620846561.8,2021-05-12T12:09:21.800000-07:00,0.8203954100608826,0.9812455177307129,1.0732725858688354,1.091678261756897,5.357817649841309,6.400126934051514,6.540068626403809,6.564758777618408,6.568939208984375,0.6061184406280518
1620846562.8,2021-05-12T12:09:22.800000-07:00,0.810578465461731,0.9683536887168884,1.0583481788635254,1.0763471126556396,5.295873165130615,6.324703693389893,6.461883544921875,6.486053466796875,6.4901533126831055,0.6070393323898315
1620846563.8,2021-05-12T12:09:23.800000-07:00,0.8087659478187561,0.9639958739280701,1.0520151853561401,1.0696192979812622,5.288163185119629,6.312774658203125,6.44757604598999,6.471263885498047,6.475295543670654,0.6097006797790527
1620846564.8,2021-05-12T12:09:24.800000-07:00,0.7994905114173889,0.9529402256011963,1.0399501323699951,1.0573523044586182,5.22751522064209,6.240375995635986,6.373631477355957,6.397047519683838,6.4010329246521,0.6097006797790527
1620846565.8,2021-05-12T12:09:25.800000-07:00,0.7909652590751648,0.9412869811058044,1.0261610746383667,1.0431361198425293,5.174583911895752,6.175339221954346,6.305764198303223,6.328638553619385,6.3325419425964355,0.6069972515106201
1620846566.8,2021-05-12T12:09:26.800000-07:00,0.7837308645248413,0.9337725639343262,1.0187565088272095,1.0357537269592285,5.125192165374756,6.1177520751953125,6.248018741607666,6.27089786529541,6.274795055389404,0.6091512441635132
1620846567.8,2021-05-12T12:09:27.800000-07:00,0.7698927521705627,0.9172865152359009,1.000771403312683,1.0174685716629028,5.034695625305176,6.009731292724609,6.137699127197266,6.16017484664917,6.164002895355225,0.6091513633728027
1620846568.8,2021-05-12T12:09:28.800000-07:00,0.750984787940979,0.8947577476501465,0.9761922955513,0.9924783706665039,4.911048412322998,5.862137317657471,5.986961841583252,6.008885383605957,6.0126190185546875,0.6091512441635132
1620846569.8,2021-05-12T12:09:29.800000-07:00,0.7355502843856812,0.8774695992469788,0.9581211805343628,0.9742515087127686,4.80803918838501,5.74054479598999,5.863844394683838,5.885532379150391,5.889219284057617,0.6113080978393555
1620846570.8,2021-05-12T12:09:30.800000-07:00,0.7366191744804382,0.8750188946723938,0.9527716040611267,0.96832275390625,4.822048664093018,5.752649307250977,5.872607231140137,5.893598556518555,5.897191047668457,0.6068767309188843
1620846571.8,2021-05-12T12:09:31.800000-07:00,0.7446141839027405,0.8819391131401062,0.958450436592102,0.9737534523010254,4.879241466522217,5.817688465118408,5.936514377593994,5.957229137420654,5.960791110992432,0.6016831398010254
1620846572.8,2021-05-12T12:09:32.800000-07:00,0.7581802606582642,0.8966896533966064,0.9735287427902222,0.9888970851898193,4.970619201660156,5.925010681152344,6.0447564125061035,6.065591335296631,6.069182872772217,0.599815845489502
1620846573.8,2021-05-12T12:09:33.800000-07:00,0.7758232951164246,0.9153742790222168,0.9922363758087158,1.0076078176498413,5.09039831161499,6.065090179443359,6.185561180114746,6.206454277038574,6.210071086883545,0.5981850624084473
1620846574.8,2021-05-12T12:09:34.800000-07:00,0.7896441221237183,0.9304882884025574,1.007753849029541,1.0232073068618774,5.183329105377197,6.174340724945068,6.295830726623535,6.316863059997559,6.320511817932129,0.5957027673721313
1620846575.8,2021-05-12T12:09:35.800000-07:00,0.8001120686531067,0.9416642189025879,1.0190166234970093,1.0344866514205933,5.254226207733154,6.257360935211182,6.379366397857666,6.400450706481934,6.404117107391357,0.5932481288909912
1620846576.8,2021-05-12T12:09:36.800000-07:00,0.800735592842102,0.9423980712890625,1.019810676574707,1.0352928638458252,5.2583208084106445,6.262237548828125,6.38433837890625,6.4054388999938965,6.4091081619262695,0.5932481288909912
1620846577.8,2021-05-12T12:09:37.800000-07:00,0.7932333946228027,0.9335690140724182,1.0102559328079224,1.0255929231643677,5.209053993225098,6.20356559753418,6.324522495269775,6.345425128936768,6.34906005859375,0.5932481288909912
1620846578.8,2021-05-12T12:09:38.800000-07:00,0.7941726446151733,0.9381532073020935,1.0177464485168457,1.0336649417877197,5.20866584777832,6.207398414611816,6.331785202026367,6.353394031524658,6.357125759124756,0.5970104932785034
1620846579.8,2021-05-12T12:09:39.800000-07:00,0.800599217414856,0.943446934223175,1.0218244791030884,1.0375006198883057,5.25514554977417,6.259949684143066,6.383172035217285,6.404505729675293,6.408206462860107,0.5921720266342163
