25,1620847249.0,109348.0,57483.0,31955.0,9432.0,3212.0,3395.0,964.0,566.0,282.0,59.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,2.004023,27.246,0.0,101.16,0.0,0.0
26,1620847259.0,108992.0,56812.0,31331.0,9411.0,3119.0,3388.0,936.0,588.0,298.0,76.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.985976,27.258,0.0,101.163,0.0,0.0
27,1620847269.0,108649.0,57078.0,31641.0,9202.0,3106.0,3343.0,982.0,620.0,265.0,55.0,8.0,2.0,2.0,0.0,0.0,1.0,0.0,1.985257,27.27,0.0,101.166,0.0,0.0
28,1620847279.0,108357.0,57190.0,31603.0,9501.0,3115.0,3272.0,910.0,583.0,291.0,50.0,13.0,7.0,0.0,1.0,0.0,0.0,0.0,1.988457,27.298,0.0,101.166,0.0,0.0
29,1620847289.0,108978.0,57531.0,32143.0,9508.0,3203.0,3383.0,900.0,556.0,299.0,59.0,15.0,4.0,2.0,0.0,0.0,0.0,0.0,1.997488,27.314,0.0,101.166,0.0,0.0
30,1620847299.0,108643.0,57149.0,32109.0,9469.0,3122.0,3304.0,980.0,579.0,279.0,71.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.986499,27.337,0.0,101.163,0.0,0.0
31,1620847309.0,110005.0,57561.0,32134.0,9175.0,3207.0,3310.0,942.0,603.0,289.0,68.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,1.993323,27.356,0.0,101.172,0.0,0.0
32,1620847319.0,110737.0,57382.0,32182.0,9399.0,3179.0,3318.0,985.0,539.0,292.0,57.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,2.003635,27.372,0.0,101.172,0.0,0.0
33,1620847329.0,110356.0,57499.0,32698.0,9563.0,3180.0,3409.0,1002.0,566.0,301.0,68.0,11.0,6.0,2.0,0.0,0.0,0.0,0.0,2.011049,27.404,0.0,101.175,0.0,0.0
34,1620847339.0,110378.0,58014.0,32245.0,9557.0,3253.0,3463.0,1028.0,634.0,285.0,64.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,2.016166,27.419,0.0,101.175,0.0,0.0
35,1620847349.0,110151.0,57801.0,32004.0,9292.0,3245.0,3296.0,998.0,579.0,299.0,64.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,2.004689,27.439,0.0,101.175,0.0,0.0
36,1620847359.0,109423.0,56457.0,31440.0,9331.0,3074.0,3289.0,948.0,538.0,289.0,62.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.973973,27.461,0.0,101.175,0.0,0.0
37,1620847369.0,108401.0,56858.0,31016.0,9341.0,3045.0,3243.0,888.0,553.0,263.0,59.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,1.965234,27.474,0.0,101.169,0.0,0.0
38,1620847379.0,108192.0,55807.0,30809.0,9084.0,2966.0,3207.0,891.0,538.0,283.0,52.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.94421,27.502,0.0,101.175,0.0,0.0
39,1620847389.0,107823.0,55786.0,30810.0,8943.0,3095.0,3130.0,868.0,474.0,268.0,60.0,15.0,4.0,4.0,1.0,0.0,0.0,0.0,1.938442,27.533,0.0,101.172,0.0,0.0
