Epoch_UTC,0.3_Bin,0.5_Bin,1.0_Bin,2.5_Bin,5.0_Bin,10.0_Bin,PM_1.0_SP,PM_2.5_SP,PM_10.0_SP,PM_1.0_AM,PM_2.5_AM,PM_10.0_AM
1621527247.7431,663.0000,200.0000,23.0000,3.0000,0.0000,0.0000,2.0000,4.0000,4.0000,2.0000,4.0000,4.0000
1621527248.6511,663.0000,200.0000,23.0000,3.0000,0.0000,0.0000,2.0000,4.0000,4.0000,2.0000,4.0000,4.0000
1621527249.4901,663.0000,200.0000,23.0000,3.0000,0.0000,0.0000,2.0000,4.0000,4.0000,2.0000,4.0000,4.0000
1621527250.3291,720.0000,217.0000,21.0000,2.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527251.2371,720.0000,217.0000,21.0000,2.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527252.0761,720.0000,217.0000,21.0000,2.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527252.9141,699.0000,212.0000,22.0000,2.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527253.8231,699.0000,212.0000,22.0000,2.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527254.6611,699.0000,212.0000,22.0000,2.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527255.5001,675.0000,204.0000,18.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527256.4081,675.0000,204.0000,18.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527257.2471,675.0000,204.0000,18.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527258.0851,669.0000,200.0000,15.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527258.9941,669.0000,200.0000,15.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527259.8311,669.0000,200.0000,15.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527260.6701,678.0000,206.0000,15.0000,1.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527261.5781,678.0000,206.0000,15.0000,1.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527262.4171,678.0000,206.0000,15.0000,1.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527263.2561,699.0000,212.0000,10.0000,1.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527264.1641,699.0000,212.0000,10.0000,1.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527265.0031,699.0000,212.0000,10.0000,1.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527265.8411,699.0000,215.0000,14.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527266.7501,699.0000,215.0000,14.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527267.5881,699.0000,215.0000,14.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527268.4271,693.0000,219.0000,18.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527269.3351,693.0000,219.0000,18.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527270.1741,693.0000,219.0000,18.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527271.0131,657.0000,209.0000,18.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527271.9211,657.0000,209.0000,18.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527272.7591,657.0000,209.0000,18.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527273.5981,657.0000,211.0000,19.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527274.5061,657.0000,211.0000,19.0000,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000
1621527275.3451,657.0000,211.0000,19.0000,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000
1621527276.1831,624.0000,198.0000,18.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527277.0921,624.0000,198.0000,18.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527277.9301,624.0000,198.0000,18.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527278.7681,639.0000,202.0000,20.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527279.6771,639.0000,202.0000,20.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527280.5151,639.0000,202.0000,20.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527281.3541,675.0000,204.0000,24.0000,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000
1621527282.2621,675.0000,204.0000,24.0000,0.0000,0.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000
1621527283.1011,675.0000,204.0000,24.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527283.9391,654.0000,199.0000,25.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527284.8481,654.0000,199.0000,25.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527285.6861,654.0000,199.0000,25.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527286.5251,666.0000,200.0000,27.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527287.4331,666.0000,200.0000,27.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527288.2721,666.0000,200.0000,27.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527289.1111,696.0000,205.0000,28.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527290.0201,696.0000,205.0000,28.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527290.8591,696.0000,205.0000,28.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527291.6961,702.0000,204.0000,22.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527292.6061,702.0000,204.0000,22.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527293.4441,702.0000,204.0000,22.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527294.2821,702.0000,200.0000,22.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527295.1911,702.0000,200.0000,22.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527296.0301,702.0000,200.0000,22.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527296.8671,765.0000,221.0000,25.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527297.7771,765.0000,221.0000,25.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527298.6151,765.0000,221.0000,25.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527299.4531,810.0000,234.0000,31.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527300.3621,810.0000,234.0000,31.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527301.2011,810.0000,234.0000,31.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527302.0401,867.0000,255.0000,34.0000,1.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527302.9481,867.0000,255.0000,34.0000,1.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527303.7871,867.0000,255.0000,34.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527304.6251,915.0000,270.0000,34.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527305.5341,915.0000,270.0000,34.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527306.3721,915.0000,270.0000,34.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527307.2111,885.0000,266.0000,34.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527308.1191,885.0000,266.0000,34.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527308.9591,885.0000,266.0000,34.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527309.7971,873.0000,264.0000,34.0000,1.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527310.7051,873.0000,264.0000,34.0000,1.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527311.5431,873.0000,264.0000,34.0000,1.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527312.3821,858.0000,261.0000,36.0000,1.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527313.2911,858.0000,261.0000,36.0000,1.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527314.1301,858.0000,261.0000,36.0000,1.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527314.9691,846.0000,263.0000,42.0000,2.0000,1.0000,0.0000,3.0000,5.0000,6.0000,3.0000,5.0000,6.0000
1621527315.8771,846.0000,263.0000,42.0000,2.0000,1.0000,0.0000,4.0000,6.0000,7.0000,4.0000,6.0000,7.0000
1621527316.7161,846.0000,263.0000,42.0000,2.0000,1.0000,0.0000,4.0000,6.0000,7.0000,4.0000,6.0000,7.0000
1621527317.5541,807.0000,249.0000,42.0000,2.0000,1.0000,0.0000,4.0000,6.0000,7.0000,4.0000,6.0000,7.0000
1621527318.4631,807.0000,249.0000,42.0000,2.0000,1.0000,0.0000,4.0000,6.0000,7.0000,4.0000,6.0000,7.0000
1621527319.3011,807.0000,249.0000,42.0000,2.0000,1.0000,0.0000,4.0000,6.0000,7.0000,4.0000,6.0000,7.0000
1621527320.1401,738.0000,230.0000,38.0000,2.0000,1.0000,0.0000,4.0000,5.0000,6.0000,4.0000,5.0000,6.0000
1621527321.0481,738.0000,230.0000,38.0000,2.0000,1.0000,0.0000,4.0000,5.0000,6.0000,4.0000,5.0000,6.0000
1621527321.8871,738.0000,230.0000,38.0000,2.0000,1.0000,0.0000,4.0000,5.0000,6.0000,4.0000,5.0000,6.0000
1621527322.7261,726.0000,219.0000,38.0000,2.0000,1.0000,0.0000,4.0000,5.0000,6.0000,4.0000,5.0000,6.0000
1621527323.6351,726.0000,219.0000,38.0000,2.0000,1.0000,0.0000,4.0000,5.0000,6.0000,4.0000,5.0000,6.0000
1621527324.4741,726.0000,219.0000,38.0000,2.0000,1.0000,0.0000,3.0000,4.0000,5.0000,3.0000,4.0000,5.0000
1621527325.3121,702.0000,213.0000,32.0000,1.0000,1.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527326.2201,702.0000,213.0000,32.0000,1.0000,1.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527327.0591,702.0000,213.0000,32.0000,1.0000,1.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527327.8981,657.0000,198.0000,32.0000,1.0000,1.0000,0.0000,3.0000,4.0000,5.0000,3.0000,4.0000,5.0000
1621527328.8061,657.0000,198.0000,32.0000,1.0000,1.0000,0.0000,3.0000,4.0000,5.0000,3.0000,4.0000,5.0000
1621527329.6451,657.0000,198.0000,32.0000,1.0000,1.0000,0.0000,3.0000,4.0000,5.0000,3.0000,4.0000,5.0000
1621527330.4831,633.0000,186.0000,30.0000,2.0000,1.0000,0.0000,3.0000,4.0000,5.0000,3.0000,4.0000,5.0000
1621527331.3921,633.0000,186.0000,30.0000,2.0000,1.0000,0.0000,3.0000,4.0000,5.0000,3.0000,4.0000,5.0000
1621527332.2301,633.0000,186.0000,30.0000,2.0000,1.0000,0.0000,3.0000,4.0000,5.0000,3.0000,4.0000,5.0000
1621527333.0691,612.0000,181.0000,25.0000,2.0000,1.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527333.9781,612.0000,181.0000,25.0000,2.0000,1.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527334.8171,612.0000,181.0000,25.0000,2.0000,1.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527335.6561,600.0000,177.0000,25.0000,3.0000,2.0000,0.0000,3.0000,4.0000,5.0000,3.0000,4.0000,5.0000
1621527336.5641,600.0000,177.0000,25.0000,3.0000,2.0000,0.0000,3.0000,4.0000,5.0000,3.0000,4.0000,5.0000
1621527337.4031,600.0000,177.0000,25.0000,3.0000,2.0000,0.0000,3.0000,4.0000,5.0000,3.0000,4.0000,5.0000
1621527338.2411,552.0000,163.0000,20.0000,3.0000,2.0000,0.0000,3.0000,3.0000,4.0000,3.0000,3.0000,4.0000
1621527339.1491,552.0000,163.0000,20.0000,3.0000,2.0000,0.0000,3.0000,3.0000,4.0000,3.0000,3.0000,4.0000
1621527339.9881,552.0000,163.0000,20.0000,3.0000,2.0000,0.0000,3.0000,3.0000,4.0000,3.0000,3.0000,4.0000
1621527340.8271,552.0000,159.0000,14.0000,2.0000,1.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000
1621527341.7351,552.0000,159.0000,14.0000,2.0000,1.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000
1621527342.5741,552.0000,159.0000,14.0000,2.0000,1.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000
1621527343.4121,582.0000,173.0000,14.0000,3.0000,1.0000,0.0000,3.0000,3.0000,4.0000,3.0000,3.0000,4.0000
1621527344.3211,582.0000,173.0000,14.0000,3.0000,1.0000,0.0000,3.0000,3.0000,4.0000,3.0000,3.0000,4.0000
1621527345.1601,582.0000,173.0000,14.0000,3.0000,1.0000,0.0000,3.0000,3.0000,4.0000,3.0000,3.0000,4.0000
1621527345.9981,606.0000,177.0000,16.0000,3.0000,1.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527346.9071,606.0000,177.0000,16.0000,3.0000,1.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527347.7461,606.0000,177.0000,16.0000,3.0000,1.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527348.5851,561.0000,169.0000,14.0000,3.0000,1.0000,0.0000,2.0000,2.0000,3.0000,2.0000,2.0000,3.0000
1621527349.4931,561.0000,169.0000,14.0000,3.0000,1.0000,0.0000,2.0000,2.0000,3.0000,2.0000,2.0000,3.0000
1621527350.3321,561.0000,169.0000,14.0000,3.0000,1.0000,0.0000,2.0000,2.0000,3.0000,2.0000,2.0000,3.0000
1621527351.1701,546.0000,162.0000,16.0000,3.0000,1.0000,0.0000,3.0000,3.0000,4.0000,3.0000,3.0000,4.0000
1621527352.0791,546.0000,162.0000,16.0000,3.0000,1.0000,0.0000,3.0000,3.0000,4.0000,3.0000,3.0000,4.0000
1621527352.9171,546.0000,162.0000,16.0000,3.0000,1.0000,0.0000,3.0000,3.0000,4.0000,3.0000,3.0000,4.0000
1621527353.7561,561.0000,167.0000,18.0000,3.0000,1.0000,0.0000,3.0000,3.0000,4.0000,3.0000,3.0000,4.0000
1621527354.6641,561.0000,167.0000,18.0000,3.0000,1.0000,0.0000,3.0000,3.0000,4.0000,3.0000,3.0000,4.0000
1621527355.5031,561.0000,167.0000,18.0000,3.0000,1.0000,0.0000,3.0000,3.0000,4.0000,3.0000,3.0000,4.0000
1621527356.3411,567.0000,171.0000,22.0000,2.0000,1.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527357.2501,567.0000,171.0000,22.0000,2.0000,1.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527358.0881,567.0000,171.0000,22.0000,2.0000,1.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527358.9271,618.0000,190.0000,23.0000,2.0000,1.0000,0.0000,2.0000,3.0000,4.0000,2.0000,3.0000,4.0000
1621527359.8351,618.0000,190.0000,23.0000,2.0000,1.0000,0.0000,2.0000,3.0000,4.0000,2.0000,3.0000,4.0000
1621527360.6741,618.0000,190.0000,23.0000,2.0000,1.0000,0.0000,3.0000,4.0000,5.0000,3.0000,4.0000,5.0000
1621527361.5131,657.0000,200.0000,23.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527362.4221,657.0000,200.0000,23.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527363.2611,657.0000,200.0000,23.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527364.0981,750.0000,229.0000,26.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527365.0081,750.0000,229.0000,26.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527365.8451,750.0000,229.0000,26.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527366.6841,717.0000,218.0000,28.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527367.5921,717.0000,218.0000,28.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527368.4311,717.0000,218.0000,28.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527369.2691,699.0000,208.0000,27.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527370.1781,699.0000,208.0000,27.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527371.0161,699.0000,208.0000,27.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527371.8551,663.0000,200.0000,22.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527372.7631,663.0000,200.0000,22.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527373.6021,663.0000,200.0000,22.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527374.4411,726.0000,221.0000,28.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527375.3491,726.0000,221.0000,28.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527376.1881,726.0000,221.0000,28.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527377.0261,783.0000,242.0000,28.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527377.9351,783.0000,242.0000,28.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527378.7731,783.0000,242.0000,28.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527379.6121,762.0000,237.0000,23.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527380.5201,762.0000,237.0000,23.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527381.3591,762.0000,237.0000,23.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527382.1971,738.0000,233.0000,21.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527383.1061,738.0000,233.0000,21.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527383.9441,738.0000,233.0000,21.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527384.7831,720.0000,225.0000,29.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527385.6911,720.0000,225.0000,29.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527386.5301,720.0000,225.0000,29.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527387.3691,744.0000,234.0000,33.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527388.2771,744.0000,234.0000,33.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527389.1161,744.0000,234.0000,33.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527389.9541,687.0000,217.0000,30.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527390.8631,687.0000,217.0000,30.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527391.7011,687.0000,217.0000,30.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527392.5401,738.0000,230.0000,32.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527393.4491,738.0000,230.0000,32.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527394.2881,738.0000,230.0000,32.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527395.1261,807.0000,253.0000,35.0000,1.0000,1.0000,0.0000,4.0000,5.0000,6.0000,4.0000,5.0000,6.0000
1621527396.0351,807.0000,253.0000,35.0000,1.0000,1.0000,0.0000,3.0000,4.0000,5.0000,3.0000,4.0000,5.0000
1621527396.8731,807.0000,253.0000,35.0000,1.0000,1.0000,0.0000,3.0000,4.0000,5.0000,3.0000,4.0000,5.0000
1621527397.7121,837.0000,263.0000,35.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527398.6201,837.0000,263.0000,35.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527399.4591,837.0000,263.0000,35.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527400.2981,843.0000,265.0000,31.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527401.2061,843.0000,265.0000,31.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527402.0451,843.0000,265.0000,31.0000,1.0000,1.0000,0.0000,5.0000,6.0000,6.0000,5.0000,6.0000,6.0000
1621527402.8831,774.0000,240.0000,28.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527403.7921,774.0000,240.0000,28.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527404.6301,774.0000,240.0000,28.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527405.4691,786.0000,242.0000,33.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527406.3771,786.0000,242.0000,33.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527407.2161,786.0000,242.0000,33.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527408.0541,777.0000,239.0000,37.0000,1.0000,1.0000,0.0000,4.0000,5.0000,6.0000,4.0000,5.0000,6.0000
1621527408.9631,777.0000,239.0000,37.0000,1.0000,1.0000,0.0000,4.0000,5.0000,6.0000,4.0000,5.0000,6.0000
1621527409.8011,777.0000,239.0000,37.0000,1.0000,1.0000,0.0000,4.0000,5.0000,6.0000,4.0000,5.0000,6.0000
1621527410.6401,759.0000,232.0000,31.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527411.5481,759.0000,232.0000,31.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527412.3871,759.0000,232.0000,31.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527413.2261,708.0000,217.0000,27.0000,1.0000,1.0000,0.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527414.1341,708.0000,217.0000,27.0000,1.0000,1.0000,0.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527414.9731,708.0000,217.0000,27.0000,1.0000,1.0000,0.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527415.8111,729.0000,222.0000,28.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527416.7201,729.0000,222.0000,28.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527417.5581,729.0000,222.0000,28.0000,1.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527418.3971,690.0000,217.0000,26.0000,1.0000,1.0000,0.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527419.3051,690.0000,217.0000,26.0000,1.0000,1.0000,0.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527420.1441,690.0000,217.0000,26.0000,1.0000,1.0000,0.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527420.9821,615.0000,196.0000,24.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527421.8911,615.0000,196.0000,24.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527422.7291,615.0000,196.0000,24.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
